ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,timestamp,date,hour,day_of_week,month,year,seconds_played,minutes_played,artist_name,track_name,album_name
2023-09-08T18:06:40Z,ios,258626,US,172.56.208.14,Lead Me To The Cross,Hillsong UNITED,All Of The Above,spotify:track:7i2ZmmyLzE7NcFAJl30mKY,,,,,,,,trackdone,trackdone,True,False,False,1694196142.0,False,2023-09-08 18:06:40+00:00,2023-09-08,18,Friday,9,2023,258.626,4.310433333333333,Hillsong UNITED,Lead Me To The Cross,All Of The Above
2023-09-08T18:11:36Z,ios,263990,US,172.56.208.14,Like An Avalanche,Hillsong UNITED,Aftermath,spotify:track:6SdrlZFwXzbO51QtOldqy7,,,,,,,,fwdbtn,trackdone,True,False,False,1694196434.0,False,2023-09-08 18:11:36+00:00,2023-09-08,18,Friday,9,2023,263.99,4.3998333333333335,Hillsong UNITED,Like An Avalanche,Aftermath
2023-09-08T18:45:27Z,ios,250713,US,172.56.208.109,Holy Spirit,Francesca Battistelli,If We're Honest (Deluxe Version),spotify:track:0VqMBJyeeRA4I6mSPO5uqZ,,,,,,,,trackdone,endplay,True,True,False,1694196697.0,False,2023-09-08 18:45:27+00:00,2023-09-08,18,Friday,9,2023,250.713,4.1785499999999995,Francesca Battistelli,Holy Spirit,If We're Honest (Deluxe Version)
2023-09-09T00:11:35Z,ios,128251,US,204.148.188.38,Another In The Fire - Live,Hillsong UNITED,People,spotify:track:5PmHmU5AaBy9ld3bdQkD96,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1694218166.0,False,2023-09-09 00:11:35+00:00,2023-09-09,0,Saturday,9,2023,128.251,2.137516666666667,Hillsong UNITED,Another In The Fire - Live,People
2023-09-09T00:16:55Z,ios,222496,US,204.148.188.38,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],spotify:track:0VcgLoEMA06AKqPxxj2YQs,,,,,,,,playbtn,trackdone,True,False,False,1694218393.0,False,2023-09-09 00:16:55+00:00,2023-09-09,0,Saturday,9,2023,222.496,3.708266666666667,Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix]
2023-09-09T00:21:17Z,ios,187111,US,204.148.188.38,Peru,Fireboy DML,Playboy,spotify:track:4vb777iaycnlFxVkJMmtfd,,,,,,,,trackdone,trackdone,True,False,False,1694218616.0,False,2023-09-09 00:21:17+00:00,2023-09-09,0,Saturday,9,2023,187.111,3.1185166666666664,Fireboy DML,Peru,Playboy
2023-09-09T00:23:51Z,ios,153626,US,204.148.188.38,2step,Ed Sheeran,=,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,,,,,,,,trackdone,trackdone,True,False,False,1694218878.0,False,2023-09-09 00:23:51+00:00,2023-09-09,0,Saturday,9,2023,153.626,2.5604333333333336,Ed Sheeran,2step,=
2023-09-09T00:26:22Z,ios,150857,US,204.148.188.38,Captain,Arz,Captain,spotify:track:3V6smv7JlVHAPnp8xegMAd,,,,,,,,trackdone,trackdone,True,False,False,1694219032.0,False,2023-09-09 00:26:22+00:00,2023-09-09,0,Saturday,9,2023,150.857,2.514283333333333,Arz,Captain,Captain
2023-09-09T00:27:35Z,ios,71513,US,204.148.188.38,Bad Habits - MEDUZA Remix,Ed Sheeran,Bad Habits (MEDUZA Remix),spotify:track:12N23tQKmfGcEO0z8ObwtM,,,,,,,,trackdone,endplay,True,True,False,1694219183.0,False,2023-09-09 00:27:35+00:00,2023-09-09,0,Saturday,9,2023,71.513,1.1918833333333334,Ed Sheeran,Bad Habits - MEDUZA Remix,Bad Habits (MEDUZA Remix)
2023-09-09T00:29:18Z,ios,101540,US,204.148.188.38,CITY OF ANGELS,24kGoldn,DROPPED OUTTA COLLEGE,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,,,,,,,,playbtn,endplay,True,True,False,1694219257.0,False,2023-09-09 00:29:18+00:00,2023-09-09,0,Saturday,9,2023,101.54,1.6923333333333335,24kGoldn,CITY OF ANGELS,DROPPED OUTTA COLLEGE
2023-09-09T00:30:32Z,ios,72678,US,204.148.188.38,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne,IFTK,spotify:track:3QVWYA3NwlmsDCLB5dStjm,,,,,,,,playbtn,endplay,True,True,False,1694219359.0,False,2023-09-09 00:30:32+00:00,2023-09-09,0,Saturday,9,2023,72.678,1.2113,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",IFTK
2023-09-09T00:31:10Z,ios,38196,US,204.148.188.38,IFTK,Tion Wayne,IFTK,spotify:track:7u3w4fQhulC1etJbdfmv3Q,,,,,,,,clickrow,fwdbtn,False,True,False,1694219432.0,False,2023-09-09 00:31:10+00:00,2023-09-09,0,Saturday,9,2023,38.196,0.6365999999999999,Tion Wayne,IFTK,IFTK
2023-09-09T00:31:41Z,ios,30766,US,204.148.188.38,Feel the Love (feat. John Newman),Rudimental,Home,spotify:track:2VvCoqF4p46cvyVbhbDsaJ,,,,,,,,fwdbtn,endplay,False,True,False,1694219471.0,False,2023-09-09 00:31:41+00:00,2023-09-09,0,Saturday,9,2023,30.766,0.5127666666666666,Rudimental,Feel the Love (feat. John Newman),Home
2023-09-09T00:35:08Z,ios,190684,US,204.148.188.38,IFTK,Tion Wayne,IFTK,spotify:track:7u3w4fQhulC1etJbdfmv3Q,,,,,,,,clickrow,trackdone,False,False,False,1694219518.0,False,2023-09-09 00:35:08+00:00,2023-09-09,0,Saturday,9,2023,190.684,3.1780666666666666,Tion Wayne,IFTK,IFTK
2023-09-09T00:35:59Z,ios,50418,US,204.148.188.38,Feel the Love (feat. John Newman),Rudimental,Home,spotify:track:2VvCoqF4p46cvyVbhbDsaJ,,,,,,,,trackdone,endplay,False,True,False,1694219708.0,False,2023-09-09 00:35:59+00:00,2023-09-09,0,Saturday,9,2023,50.418,0.8402999999999999,Rudimental,Feel the Love (feat. John Newman),Home
2023-09-09T00:38:13Z,ios,132075,US,204.148.188.38,Dear Future Husband,Meghan Trainor,Title,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,,,,,,,,playbtn,logout,True,False,False,1694219761.0,False,2023-09-09 00:38:13+00:00,2023-09-09,0,Saturday,9,2023,132.075,2.20125,Meghan Trainor,Dear Future Husband,Title
2023-09-09T00:41:09Z,ios,140830,US,204.148.188.38,Mood (feat. iann dior),24kGoldn,El Dorado,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,,,,,,,,clickrow,trackdone,False,False,False,1694219930.0,False,2023-09-09 00:41:09+00:00,2023-09-09,0,Saturday,9,2023,140.83,2.347166666666667,24kGoldn,Mood (feat. iann dior),El Dorado
2023-09-09T00:44:17Z,ios,159416,US,204.148.188.38,Sava i Dunav,Henny,Sava i Dunav,spotify:track:64IFiUCsksRiHrUwfPKw6H,,,,,,,,trackdone,trackdone,False,False,False,1694220098.0,False,2023-09-09 00:44:17+00:00,2023-09-09,0,Saturday,9,2023,159.416,2.6569333333333334,Henny,Sava i Dunav,Sava i Dunav
2023-09-09T00:44:51Z,ios,31198,US,204.148.188.38,Roze,Jala Brat,Roze,spotify:track:0JNPCThIHsG8zphORbTR16,,,,,,,,trackdone,endplay,False,True,False,1694220258.0,False,2023-09-09 00:44:51+00:00,2023-09-09,0,Saturday,9,2023,31.198,0.5199666666666667,Jala Brat,Roze,Roze
2023-09-09T00:49:04Z,ios,253653,US,204.148.188.38,Not Today,Hillsong UNITED,Wonder,spotify:track:33Nyq9QfKCXEQtzeg22vg7,,,,,,,,playbtn,trackdone,True,False,False,1694220291.0,False,2023-09-09 00:49:04+00:00,2023-09-09,0,Saturday,9,2023,253.653,4.22755,Hillsong UNITED,Not Today,Wonder
2023-09-09T00:54:19Z,ios,284819,US,204.148.188.38,Promise to the End,LO Worship,Steady Light,spotify:track:28zWWGqnx50babdXULowGa,,,,,,,,trackdone,trackdone,True,False,False,1694220574.0,False,2023-09-09 00:54:19+00:00,2023-09-09,0,Saturday,9,2023,284.819,4.7469833333333336,LO Worship,Promise to the End,Steady Light
2023-09-09T00:58:39Z,ios,253640,US,204.148.188.38,The Father's House - Studio,Cory Asbury,The Father's House,spotify:track:5GDtkgG9T1BDknHHyDtghv,,,,,,,,fwdbtn,trackdone,True,False,False,1694220867.0,False,2023-09-09 00:58:39+00:00,2023-09-09,0,Saturday,9,2023,253.64,4.227333333333333,Cory Asbury,The Father's House - Studio,The Father's House
2023-09-09T01:02:53Z,ios,222813,US,204.148.188.38,This Is a Move,Brandon Lake,This Is a Move,spotify:track:7cRrS2PIyaXzmNDTFckXJ2,,,,,,,,trackdone,trackdone,True,False,False,1694221149.0,False,2023-09-09 01:02:53+00:00,2023-09-09,1,Saturday,9,2023,222.813,3.7135499999999997,Brandon Lake,This Is a Move,This Is a Move
2023-09-09T01:05:37Z,ios,162777,US,204.148.188.38,Highlands (Song Of Ascent) - Live,Hillsong UNITED,People,spotify:track:78bUGqKRoXN8kJY1AeWhzt,,,,,,,,trackdone,fwdbtn,True,True,False,1694221373.0,False,2023-09-09 01:05:37+00:00,2023-09-09,1,Saturday,9,2023,162.777,2.7129499999999998,Hillsong UNITED,Highlands (Song Of Ascent) - Live,People
2023-09-09T01:15:00Z,ios,432640,US,172.56.208.19,I Am Loved,Mack Brock,I Am Loved,spotify:track:3eWfz0o9bJZ3t9GCPjLtQD,,,,,,,,fwdbtn,trackdone,True,False,False,1694221537.0,False,2023-09-09 01:15:00+00:00,2023-09-09,1,Saturday,9,2023,432.64,7.210666666666667,Mack Brock,I Am Loved,I Am Loved
2023-09-09T01:20:10Z,ios,239260,US,172.56.208.19,Yet Not I but Through Christ in Me,CityAlight,Yet Not I but Through Christ in Me,spotify:track:439tGS9rVbyTjj5SmneD56,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,True,1694222100.0,False,2023-09-09 01:20:10+00:00,2023-09-09,1,Saturday,9,2023,239.26,3.9876666666666667,CityAlight,Yet Not I but Through Christ in Me,Yet Not I but Through Christ in Me
2023-09-10T02:07:25Z,ios,42120,US,172.56.208.19,Lay Me Down,Sam Smith,In The Lonely Hour,spotify:track:64GRDrL1efgXclrhVCeuA0,,,,,,,,fwdbtn,endplay,True,True,False,1694311604.0,False,2023-09-10 02:07:25+00:00,2023-09-10,2,Sunday,9,2023,42.12,0.702,Sam Smith,Lay Me Down,In The Lonely Hour
2023-09-10T02:13:35Z,ios,370505,US,172.56.208.19,Not Even Once - Acoustic,Benjamin William Hastings,Benjamin William Hastings (And Then Some),spotify:track:2ZCHnyzFM7wd5c26AacLvm,,,,,,,,playbtn,trackdone,True,False,False,1694311647.0,False,2023-09-10 02:13:35+00:00,2023-09-10,2,Sunday,9,2023,370.505,6.175083333333333,Benjamin William Hastings,Not Even Once - Acoustic,Benjamin William Hastings (And Then Some)
2023-09-10T02:17:38Z,ios,242546,US,172.56.208.19,Boy On The Moon,Benjamin William Hastings,Benjamin William Hastings,spotify:track:0BQ3ZUJ2FpUr7tAi32kTIB,,,,,,,,trackdone,trackdone,True,False,False,1694312016.0,False,2023-09-10 02:17:38+00:00,2023-09-10,2,Sunday,9,2023,242.546,4.042433333333333,Benjamin William Hastings,Boy On The Moon,Benjamin William Hastings
2023-09-10T02:24:56Z,ios,406991,US,172.56.208.19,Highlands (Song Of Ascent) - Live At Graybox Nashville,Benjamin William Hastings,Songs You Maybe Didn't Know I Wrote And Some You Maybe Did,spotify:track:37kna0EErw5nI765bIuz0V,,,,,,,,trackdone,trackdone,True,False,False,1694312289.0,False,2023-09-10 02:24:56+00:00,2023-09-10,2,Sunday,9,2023,406.991,6.783183333333333,Benjamin William Hastings,Highlands (Song Of Ascent) - Live At Graybox Nashville,Songs You Maybe Didn't Know I Wrote And Some You Maybe Did
2023-09-10T02:32:33Z,ios,437224,US,172.56.208.19,With You (Only Resurrection) - Live,Women Who Worship,Women Who Worship,spotify:track:0Ra9ehxtwcRaKkFt9ikT7c,,,,,,,,fwdbtn,trackdone,True,False,False,1694312717.0,False,2023-09-10 02:32:33+00:00,2023-09-10,2,Sunday,9,2023,437.224,7.287066666666666,Women Who Worship,With You (Only Resurrection) - Live,Women Who Worship
2023-09-10T02:36:46Z,ios,222783,US,172.56.208.19,In Between Us (Psalm 73:25),Mason Harms,Roots in Your River,spotify:track:0hXWmOeyauVTC51n1KECA2,,,,,,,,trackdone,trackdone,True,False,False,1694313184.0,False,2023-09-10 02:36:46+00:00,2023-09-10,2,Sunday,9,2023,222.783,3.71305,Mason Harms,In Between Us (Psalm 73:25),Roots in Your River
2023-09-10T02:41:43Z,ios,274812,US,172.56.208.23,Don't You Give Up On Me,Brandon Lake,HELP!,spotify:track:4uHZcb1cJjCNVSRlD4cZG4,,,,,,,,trackdone,logout,True,False,False,1694313407.0,False,2023-09-10 02:41:43+00:00,2023-09-10,2,Sunday,9,2023,274.812,4.5802000000000005,Brandon Lake,Don't You Give Up On Me,HELP!
2023-09-10T18:47:48Z,ios,177431,US,172.56.208.23,Lay Me Down,Sam Smith,In The Lonely Hour,spotify:track:64GRDrL1efgXclrhVCeuA0,,,,,,,,playbtn,trackdone,True,False,False,1694371491.0,False,2023-09-10 18:47:48+00:00,2023-09-10,18,Sunday,9,2023,177.431,2.9571833333333335,Sam Smith,Lay Me Down,In The Lonely Hour
2023-09-10T18:51:22Z,ios,185200,US,172.56.208.23,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,True,False,False,1694371697.0,False,2023-09-10 18:51:22+00:00,2023-09-10,18,Sunday,9,2023,185.2,3.0866666666666664,Meghan Trainor,3am,Title
2023-09-10T18:54:27Z,ios,184226,US,172.56.208.23,Dear Future Husband,Meghan Trainor,Title,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,,,,,,,,trackdone,trackdone,True,False,False,1694371882.0,False,2023-09-10 18:54:27+00:00,2023-09-10,18,Sunday,9,2023,184.226,3.0704333333333333,Meghan Trainor,Dear Future Husband,Title
2023-09-10T18:58:19Z,ios,231813,US,172.56.208.23,Toothbrush,DNCE,DNCE,spotify:track:7ciLq0Cip0yxiz6KANrOUq,,,,,,,,trackdone,trackdone,True,False,False,1694372067.0,False,2023-09-10 18:58:19+00:00,2023-09-10,18,Sunday,9,2023,231.813,3.8635499999999996,DNCE,Toothbrush,DNCE
2023-09-10T20:41:05Z,ios,214026,US,172.56.208.41,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Title,spotify:track:2YlZnw2ikdb837oKMKjBkW,,,,,,,,trackdone,logout,True,False,False,1694372449.0,False,2023-09-10 20:41:05+00:00,2023-09-10,20,Sunday,9,2023,214.026,3.5671000000000004,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),Title
2023-09-11T04:55:33Z,ios,100170,US,172.56.208.41,This Is a Move,Brandon Lake,This Is a Move,spotify:track:7cRrS2PIyaXzmNDTFckXJ2,,,,,,,,playbtn,fwdbtn,True,True,False,1694408033.0,False,2023-09-11 04:55:33+00:00,2023-09-11,4,Monday,9,2023,100.17,1.6695,Brandon Lake,This Is a Move,This Is a Move
2023-09-11T04:58:00Z,ios,147945,US,172.56.208.41,Growing Pains Pt. 2,ELEVATION RHYTHM,Growing Pains,spotify:track:3JT72Odgjboph3SnXhDbzk,,,,,,,,fwdbtn,trackdone,True,False,False,1694408133.0,False,2023-09-11 04:58:00+00:00,2023-09-11,4,Monday,9,2023,147.945,2.46575,ELEVATION RHYTHM,Growing Pains Pt. 2,Growing Pains
2023-09-11T05:03:33Z,ios,296400,US,172.56.208.41,You Satisfy (feat. Elyssa Smith),Upper Room Music,Center of Your Love,spotify:track:7suC4UpFBmXv0KRfYdW09F,,,,,,,,trackdone,trackdone,True,False,False,1694408311.0,False,2023-09-11 05:03:33+00:00,2023-09-11,5,Monday,9,2023,296.4,4.9399999999999995,Upper Room Music,You Satisfy (feat. Elyssa Smith),Center of Your Love
2023-09-11T05:07:34Z,ios,218533,US,172.56.208.41,Not Even Once,Benjamin William Hastings,Benjamin William Hastings,spotify:track:6GaFgzEgrZrtCgw0G3lapJ,,,,,,,,trackdone,trackdone,True,False,False,1694408613.0,False,2023-09-11 05:07:34+00:00,2023-09-11,5,Monday,9,2023,218.533,3.6422166666666667,Benjamin William Hastings,Not Even Once,Benjamin William Hastings
2023-09-11T05:13:57Z,ios,382573,US,172.56.208.41,Echoes (Till We See The Other Side) - Live,Hillsong UNITED,People,spotify:track:0oHYnQXUrFoIm0xraAmdNG,,,,,,,,trackdone,trackdone,True,False,False,1694408854.0,False,2023-09-11 05:13:57+00:00,2023-09-11,5,Monday,9,2023,382.573,6.376216666666666,Hillsong UNITED,Echoes (Till We See The Other Side) - Live,People
2023-09-11T05:19:00Z,ios,272426,US,172.56.208.41,Come Alive,Hillsong Worship,Awake,spotify:track:78pKjOa4gToyRxn3cVc7Sa,,,,,,,,trackdone,trackdone,True,False,False,1694409267.0,False,2023-09-11 05:19:00+00:00,2023-09-11,5,Monday,9,2023,272.426,4.5404333333333335,Hillsong Worship,Come Alive,Awake
2023-09-11T05:25:41Z,ios,400200,US,172.56.209.188,Canvas And Clay - Live,Pat Barrett,Canvas And Clay,spotify:track:6StDOwqq1OmVlSKptJ6Fn0,,,,,,,,trackdone,trackdone,True,False,False,1694409540.0,False,2023-09-11 05:25:41+00:00,2023-09-11,5,Monday,9,2023,400.2,6.67,Pat Barrett,Canvas And Clay - Live,Canvas And Clay
2023-09-11T06:09:16Z,ios,284970,US,172.56.209.16,Glory and Majesty,Jon Reddick,"God, Turn It Around",spotify:track:5lvrYFNaUV2eib9Tas1gZK,,,,,,,,trackdone,trackdone,True,False,False,1694409971.0,False,2023-09-11 06:09:16+00:00,2023-09-11,6,Monday,9,2023,284.97,4.7495,Jon Reddick,Glory and Majesty,"God, Turn It Around"
2023-09-11T06:14:00Z,ios,283885,US,172.56.209.16,Open,LO Worship,Steady Light,spotify:track:0rsK51mo1xB9pNCPYFaPHA,,,,,,,,trackdone,trackdone,True,False,False,1694412556.0,False,2023-09-11 06:14:00+00:00,2023-09-11,6,Monday,9,2023,283.885,4.731416666666666,LO Worship,Open,Steady Light
2023-09-11T06:20:52Z,ios,372150,US,172.56.209.16,Jesus You Alone,Highlands Worship,Jesus You Alone,spotify:track:4zYvDOveReSl6t86OfBMCU,,,,,,,,trackdone,trackdone,True,False,False,1694412871.0,False,2023-09-11 06:20:52+00:00,2023-09-11,6,Monday,9,2023,372.15,6.2025,Highlands Worship,Jesus You Alone,Jesus You Alone
2023-09-11T06:26:55Z,ios,362746,US,172.56.209.16,You Deserve It All,Josh Baldwin,The War Is Over,spotify:track:2e5gy7g1ZNm1VgIds9PC0E,,,,,,,,trackdone,trackdone,True,False,False,1694413253.0,False,2023-09-11 06:26:55+00:00,2023-09-11,6,Monday,9,2023,362.746,6.045766666666666,Josh Baldwin,You Deserve It All,The War Is Over
2023-09-11T06:31:38Z,ios,251240,US,172.56.209.16,Victory,Highlands Worship,Here I Surrender,spotify:track:3KzxbQXC4ByeJsyzaSXJQ4,,,,,,,,trackdone,trackdone,True,False,False,1694413647.0,False,2023-09-11 06:31:38+00:00,2023-09-11,6,Monday,9,2023,251.24,4.187333333333333,Highlands Worship,Victory,Here I Surrender
2023-09-11T06:38:29Z,ios,409996,US,172.56.209.16,Make Room - Live,Community Music,Make Room,spotify:track:4CJAaPdYuz8pwexNaYAF3j,,,,,,,,trackdone,trackdone,True,False,False,1694413898.0,False,2023-09-11 06:38:29+00:00,2023-09-11,6,Monday,9,2023,409.996,6.833266666666666,Community Music,Make Room - Live,Make Room
2023-09-11T06:43:05Z,ios,245811,US,172.56.209.16,Breakthrough - Live,The Belonging Co,Awe + Wonder,spotify:track:2nxt0xUJTZja4RFYPrWHzP,,,,,,,,trackdone,trackdone,True,False,False,1694414339.0,False,2023-09-11 06:43:05+00:00,2023-09-11,6,Monday,9,2023,245.811,4.09685,The Belonging Co,Breakthrough - Live,Awe + Wonder
2023-09-11T06:48:02Z,ios,296400,US,172.56.209.16,You Satisfy (feat. Elyssa Smith),Upper Room Music,Center of Your Love,spotify:track:7suC4UpFBmXv0KRfYdW09F,,,,,,,,trackdone,trackdone,True,False,False,1694414586.0,False,2023-09-11 06:48:02+00:00,2023-09-11,6,Monday,9,2023,296.4,4.9399999999999995,Upper Room Music,You Satisfy (feat. Elyssa Smith),Center of Your Love
2023-09-11T06:52:42Z,ios,279933,US,172.56.209.16,Seasons - Live,Hillsong Worship,There Is More,spotify:track:2rmmBhg4YB9wE6oSdYIcF1,,,,,,,,trackdone,trackdone,True,False,False,1694414882.0,False,2023-09-11 06:52:42+00:00,2023-09-11,6,Monday,9,2023,279.933,4.66555,Hillsong Worship,Seasons - Live,There Is More
2023-09-11T06:59:58Z,ios,382573,US,172.56.209.16,Echoes (Till We See The Other Side) - Live,Hillsong UNITED,People,spotify:track:0oHYnQXUrFoIm0xraAmdNG,,,,,,,,trackdone,trackdone,True,False,False,1694415193.0,False,2023-09-11 06:59:58+00:00,2023-09-11,6,Monday,9,2023,382.573,6.376216666666666,Hillsong UNITED,Echoes (Till We See The Other Side) - Live,People
2023-09-11T07:05:31Z,ios,332493,US,172.56.209.16,Come Alive - Live,Hillsong Worship,Awake,spotify:track:2TQZQLdhyKK6xBYUDN814Q,,,,,,,,trackdone,trackdone,True,False,False,1694415599.0,False,2023-09-11 07:05:31+00:00,2023-09-11,7,Monday,9,2023,332.493,5.54155,Hillsong Worship,Come Alive - Live,Awake
2023-09-11T07:11:45Z,ios,341519,US,172.56.209.90,Canvas And Clay - Live,Pat Barrett,Canvas And Clay,spotify:track:6StDOwqq1OmVlSKptJ6Fn0,,,,,,,,trackdone,logout,True,False,False,1694415962.0,False,2023-09-11 07:11:45+00:00,2023-09-11,7,Monday,9,2023,341.519,5.691983333333334,Pat Barrett,Canvas And Clay - Live,Canvas And Clay
2023-09-15T03:00:02Z,ios,92578,US,172.56.209.90,Yet Not I but Through Christ in Me,CityAlight,Yet Not I but Through Christ in Me,spotify:track:439tGS9rVbyTjj5SmneD56,,,,,,,,playbtn,trackdone,True,False,False,1694746710.0,False,2023-09-15 03:00:02+00:00,2023-09-15,3,Friday,9,2023,92.578,1.5429666666666668,CityAlight,Yet Not I but Through Christ in Me,Yet Not I but Through Christ in Me
2023-09-15T03:06:53Z,ios,411000,US,172.56.209.90,So Will I (100 Billion X),Hillsong UNITED,Wonder,spotify:track:1ed3wNCecRIp6SugyR0w2J,,,,,,,,trackdone,trackdone,True,False,False,1694746803.0,False,2023-09-15 03:06:53+00:00,2023-09-15,3,Friday,9,2023,411.0,6.85,Hillsong UNITED,So Will I (100 Billion X),Wonder
2023-09-15T03:13:37Z,ios,372150,US,172.56.209.90,Jesus You Alone,Highlands Worship,Jesus You Alone,spotify:track:4zYvDOveReSl6t86OfBMCU,,,,,,,,trackdone,trackdone,True,False,False,1694747245.0,False,2023-09-15 03:13:37+00:00,2023-09-15,3,Friday,9,2023,372.15,6.2025,Highlands Worship,Jesus You Alone,Jesus You Alone
2023-09-15T03:20:08Z,ios,390426,US,172.56.209.90,Highlands (Song Of Ascent) - Live,Hillsong UNITED,People,spotify:track:78bUGqKRoXN8kJY1AeWhzt,,,,,,,,trackdone,trackdone,True,False,False,1694747618.0,False,2023-09-15 03:20:08+00:00,2023-09-15,3,Friday,9,2023,390.426,6.507099999999999,Hillsong UNITED,Highlands (Song Of Ascent) - Live,People
2023-09-15T03:22:54Z,ios,135750,US,172.56.209.90,Because He Lives,Mass Anthem,Waymaker Worship,spotify:track:3qITrK6OiSMAbI7R8fYmLo,,,,,,,,trackdone,trackdone,True,False,False,1694748039.0,False,2023-09-15 03:22:54+00:00,2023-09-15,3,Friday,9,2023,135.75,2.2625,Mass Anthem,Because He Lives,Waymaker Worship
2023-09-15T03:25:34Z,ios,158348,US,172.56.209.90,I Am Loved,Mack Brock,I Am Loved,spotify:track:3eWfz0o9bJZ3t9GCPjLtQD,,,,,,,,trackdone,endplay,True,True,False,1694748175.0,False,2023-09-15 03:25:34+00:00,2023-09-15,3,Friday,9,2023,158.348,2.6391333333333336,Mack Brock,I Am Loved,I Am Loved
2023-09-15T07:23:08Z,ios,34141,US,172.56.208.187,Another In The Fire - Live,Hillsong UNITED,People,spotify:track:5PmHmU5AaBy9ld3bdQkD96,,,,,,,,trackdone,logout,True,False,False,1694759385.0,False,2023-09-15 07:23:08+00:00,2023-09-15,7,Friday,9,2023,34.141,0.5690166666666666,Hillsong UNITED,Another In The Fire - Live,People
2023-09-16T00:20:11Z,ios,359171,US,172.56.208.187,Another In The Fire - Live,Hillsong UNITED,People,spotify:track:5PmHmU5AaBy9ld3bdQkD96,,,,,,,,appload,trackdone,True,False,False,1694823239.0,False,2023-09-16 00:20:11+00:00,2023-09-16,0,Saturday,9,2023,359.171,5.986183333333333,Hillsong UNITED,Another In The Fire - Live,People
2023-09-16T00:24:56Z,ios,284819,US,172.56.208.187,Promise to the End,LO Worship,Steady Light,spotify:track:28zWWGqnx50babdXULowGa,,,,,,,,trackdone,trackdone,True,False,False,1694823611.0,False,2023-09-16 00:24:56+00:00,2023-09-16,0,Saturday,9,2023,284.819,4.7469833333333336,LO Worship,Promise to the End,Steady Light
2023-09-16T00:29:00Z,ios,242913,US,172.56.208.187,Zeal - Live,The Belonging Co,All The Earth,spotify:track:4JXSzNLxnP1xuvHtzuYUN9,,,,,,,,trackdone,trackdone,True,False,False,1694823897.0,False,2023-09-16 00:29:00+00:00,2023-09-16,0,Saturday,9,2023,242.913,4.0485500000000005,The Belonging Co,Zeal - Live,All The Earth
2023-09-16T00:34:27Z,ios,296346,US,172.56.208.187,Homeward,Benjamin William Hastings,Benjamin William Hastings,spotify:track:40RBdwPJGol3XYg2T7jR5Y,,,,,,,,trackdone,trackdone,True,False,False,1694824171.0,False,2023-09-16 00:34:27+00:00,2023-09-16,0,Saturday,9,2023,296.346,4.9391,Benjamin William Hastings,Homeward,Benjamin William Hastings
